occurrenceId,schemaId,columnOrdinal,moduleCode,moduleTitle,sourceCode,exactSourceLabel,canonicalElementId,canonicalElementLabel,matchMethod,labelRelation,moduleCompatibility,codeAlignment,canonicalObservedCodes,reconciliationStatus,reviewBasis,reviewStatus,candidateElementId
HMIS-RPTCOL-JH-0353,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,353,M14,Patient Services,14.4.8,Inpatient – Leprosy (Reconstructive Surgery),HMIS-DE-0182,Inpatient – Leprosy (Reconstructive Surgery),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.4.8,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0354,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,354,M14,Patient Services,14.4.9,Inpatient – Operated for Cataract,HMIS-DE-0184,Inpatient – Operated for Cataract,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.4.9,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0355,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,355,M14,Patient Services,14.4.10,Inpatient – Palliative Care,HMIS-DE-0185,Inpatient – Palliative Care,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.4.8; 14.4.10,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0356,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,356,M14,Patient Services,14.4.11,Inpatient – Mental illness,HMIS-DE-0183,Inpatient – Mental illness,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.4.11,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0357,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,357,M14,Patient Services,14.5.1,Patients registered at Emergency Department,HMIS-DE-0598,Patients registered at Emergency Department,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.5.1; 14.5.1,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0358,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,358,M14,Patient Services,14.5.2,No. of Emergencies managed at night (8 PM- 8 AM),HMIS-DE-0255,No. of Emergencies managed at night (8 PM- 8 AM),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.5.2; 14.5.2,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0359,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,359,M14,Patient Services,14.5.3,Total Number of Emergency cases managed,HMIS-DE-0666,Total Number of Emergency cases managed,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,12.6.1; 13.5.3; 14.5.3,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0360,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,360,M14,Patient Services,14.5.4,Total Number of Emergency cases referred out,HMIS-DE-0667,Total Number of Emergency cases referred out,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.5.4; 14.5.4,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0361,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,361,M14,Patient Services,14.5.5,Total Number of CPR performed in the emergency,HMIS-DE-0664,Total Number of CPR performed in the emergency,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,12.6.2; 13.5.5; 14.5.5,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0362,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,362,M14,Patient Services,14.6.1.a,"Emergency - Trauma ( accident, injury, poisoning etc) -Admission",HMIS-DE-0127,"Emergency - Trauma ( accident, injury, poisoning etc) -Admission",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.6.1.a; 14.6.1.a,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0363,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,363,M14,Patient Services,14.6.1.b,"Emergency - Trauma ( accident, injury, poisoning etc) -Deaths",HMIS-DE-0128,"Emergency - Trauma ( accident, injury, poisoning etc) -Deaths",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.6.1.b; 14.6.1.b,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0364,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,364,M14,Patient Services,14.6.2.a,Emergency - Burn -Admission,HMIS-DE-0117,Emergency - Burn -Admission,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.6.2.a; 14.6.2.a,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0365,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,365,M14,Patient Services,14.6.2.b,Emergency - Burn -Deaths,HMIS-DE-0118,Emergency - Burn -Deaths,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.6.2.b; 14.6.2.b,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0366,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,366,M14,Patient Services,14.6.3.a,Emergency - Obstetrics complications -Admission,HMIS-DE-0123,Emergency - Obstetrics complications -Admission,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.6.3.a; 14.6.3.a,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0367,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,367,M14,Patient Services,14.6.3.b,Emergency - Obstetrics complications -Deaths,HMIS-DE-0124,Emergency - Obstetrics complications -Deaths,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.6.3.b; 14.6.3.b,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0368,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,368,M14,Patient Services,14.6.4.a,Emergency - Snake Bite -Admission,HMIS-DE-0125,Emergency - Snake Bite -Admission,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.6.4.a; 14.6.4.a,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0369,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,369,M14,Patient Services,14.6.4.b,Emergency - Snake Bite -Deaths,HMIS-DE-0126,Emergency - Snake Bite -Deaths,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.6.4.b; 14.6.4.b,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0370,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,370,M14,Patient Services,14.6.5.a,Emergency - Acute Cardiac Emergencies -Admission,HMIS-DE-0115,Emergency - Acute Cardiac Emergencies -Admission,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.6.5.a; 14.6.5.a,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0371,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,371,M14,Patient Services,14.6.5.b,Emergency - Acute Cardiac Emergencies -Deaths,HMIS-DE-0116,Emergency - Acute Cardiac Emergencies -Deaths,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.6.5.b; 14.6.5.b,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0372,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,372,M14,Patient Services,14.6.6.a,Emergency - CVA (Cerebrovascular Disease)/Stroke -Admission,HMIS-DE-0119,Emergency - CVA (Cerebrovascular Disease)/Stroke -Admission,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.6.6.a; 14.6.6.a,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0373,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,373,M14,Patient Services,14.6.6.b,Emergency - CVA (Cerebrovascular Disease)/Stroke -Deaths,HMIS-DE-0120,Emergency - CVA (Cerebrovascular Disease)/Stroke -Deaths,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.6.6.b; 14.6.6.b,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0374,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,374,M14,Patient Services,14.6.7.a,Emergency - Dog Bite -Admission,HMIS-DE-0121,Emergency - Dog Bite -Admission,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.6.7.a; 14.6.7.a,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0375,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,375,M14,Patient Services,14.6.7.b,Emergency - Dog Bite -Deaths,HMIS-DE-0122,Emergency - Dog Bite -Deaths,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.6.7.b; 14.6.7.b,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0376,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,376,M14,Patient Services,14.7,Total number of deaths occurring at Emergency Department,HMIS-DE-0665,Total number of deaths occurring at Emergency Department,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.7; 14.7,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0377,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,377,M14,Patient Services,14.8.1.a,Total number of Major Operations conducted excluding C-Section (General and spinal anaesthesia),HMIS-DE-0678,Total number of Major Operations conducted excluding C-Section (General and spinal anaesthesia),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.8.1.a,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0378,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,378,M14,Patient Services,14.8.1.b,"Out of Major Operation, Gynecology- Hysterectomy surgeries",HMIS-DE-0545,"Out of Major Operation, Gynecology- Hysterectomy surgeries",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.8.1.b,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0379,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,379,M14,Patient Services,14.8.1.c,"Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology.",HMIS-DE-0220,"Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology",Deterministic normalized-label match,Controlled normalized equivalent,Compatible,Existing observed code,14.8.1.c,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0380,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,380,M14,Patient Services,14.8.1.d,No. of Major Surgeries done at night (8PM to 8 AM) (Excluding C section),HMIS-DE-0262,No. of Major Surgeries done at night (8PM to 8 AM) (Excluding C section),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.8.1.d,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0381,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,381,M14,Patient Services,14.8.2,Minor Operations (No or local anaesthesia),HMIS-DE-0233,Minor Operations (No or local anaesthesia),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.8; 14.8.2,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0382,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,382,M14,Patient Services,14.9,Number of post operative Surgical Site infection,HMIS-DE-0451,Number of post operative Surgical Site infection,Deterministic normalized-label match,Exact source label,Compatible,New report-schema code occurrence,14.8.3,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
