research_id,data_element_label,analytic_component,facility_types,module_titles,observed_source_codes,source_locations,source_version,provenance_status,currentness_note
HMIS-FORM-0389,Number of Institutional Deliveries conducted (Including C-Sections),Delivery and intrapartum care,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Deliveries,2.2,CHC p.3; Civil Hospital / SDH p.3; District Hospital p.3; HWC-PHC p.3; HWC-SC p.3; Medical College p.3,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0390,Number of Interval IUCD Insertions (excluding PPIUCD and PAIUCD),Family planning,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Family Planning,7.1; 8.3,CHC p.6; Civil Hospital / SDH p.6; District Hospital p.6; HWC-PHC p.6; HWC-SC p.5; Medical College p.5,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0391,Number of Interval sterilizations (Mini-lap/Conventional) (other than post-partum and post abortion) conducted,Family planning,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; Medical College,Family Planning,8.2.2,CHC p.6; Civil Hospital / SDH p.6; District Hospital p.6; HWC-PHC p.6; Medical College p.5,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0392,Number of IUCD Removals,Family planning,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Family Planning,7.3; 8.6,CHC p.6; Civil Hospital / SDH p.7; District Hospital p.6; HWC-PHC p.6; HWC-SC p.5; Medical College p.5,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0393,Number of Jan Arogya Samiti (JAS) meetings held,Patient services and utilization,HWC-PHC; HWC-SC,Patient Services,12.8; 13.13.2,HWC-PHC p.15; HWC-SC p.10,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0394,Number of lactating mothers (of 0-6 months old child) diagnosed with severe anaemia and put on treatment,Anaemia and nutrition,CHC; Civil Hospital / SDH; District Hospital; Medical College,Anaemia Mukt Bharat,5.1.a; 5.2.4.a,CHC p.5; Civil Hospital / SDH p.6; District Hospital p.5; Medical College p.4,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0395,Number of lactating mothers (of 0-6 months old child) having anaemia (Hb 8.1-11.9 g/dl),Anaemia and nutrition,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC,Anaemia Mukt Bharat,4.2.1.b; 5.2.1.b,CHC p.5; Civil Hospital / SDH p.5; District Hospital p.5; HWC-PHC p.5; HWC-SC p.4,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0396,Number of lactating mothers (of 0-6 months old child) having severe anaemia (Hb <8 g/dl),Anaemia and nutrition,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC,Anaemia Mukt Bharat,4.2.2.b; 5.2.2.b,CHC p.5; Civil Hospital / SDH p.5; District Hospital p.5; HWC-PHC p.5; HWC-SC p.4,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0397,Number of Laparoscopic sterilizations (excluding post-abortion) conducted,Family planning,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; Medical College,Family Planning,8.2.1,CHC p.6; Civil Hospital / SDH p.6; District Hospital p.6; HWC-PHC p.6; Medical College p.5,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0398,Number of Left Against Medical Advice (LAMA) cases,Tuberculosis services,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; Medical College,National TB Elimination Programme (NTEP); Patient Services,13.3.7; 14.3.7,CHC p.13; Civil Hospital / SDH p.13; District Hospital p.12; HWC-PHC p.13; Medical College p.10,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0399,Number of live births among Syphilis seropositive Pregnant Women,Antenatal care and high-risk pregnancy,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Ante Natal Care (ANC) Services & High Risk Pregnancies,1.6.1.d,CHC p.2; Civil Hospital / SDH p.2; District Hospital p.2; HWC-PHC p.2; HWC-SC p.2; Medical College p.2,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0400,Number of Lymphatic Filarisis lymphoedema patients received MMDP (Morbidity Management And Disability Prevention) kits,Vector-borne diseases,Civil Hospital / SDH; District Hospital; Medical College,National Vector Borne Disease Control Programme (NVBDCP),11.5.2,Civil Hospital / SDH p.11; District Hospital p.10; Medical College p.9,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0401,Number of Lymphatic Filarisis lymphoedema patients received MMDP(Morbidity Management And Disability Prevention) kits,Vector-borne diseases,HWC-SC,National Vector Borne Disease Control Programme(NVBDCP),10.2.2,HWC-SC p.8,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0402,Number of males assessed for STI/RTI,STI/RTI services,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Sexually Transmitted Infections/Reproductive Tract Infections (STI/RTI) Cases,6.1.1; 7.1.1,CHC p.6; Civil Hospital / SDH p.6; District Hospital p.6; HWC-PHC p.6; HWC-SC p.5; Medical College p.4,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0403,Number of males screened for HIV by Whole Blood Finger Prick/RDT test/POC test,STI/RTI services,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Diagnostics,13.3.1.a; 14.3.1.a; 15.3.1.a,CHC p.17; Civil Hospital / SDH p.17; District Hospital p.16; HWC-PHC p.16; HWC-SC p.11; Medical College p.14,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0404,Number of Maternal Deaths (Home & Transit deaths) due to Abortion and/ or its complication,STI/RTI services,Block Headquarters,Mortality Details,3.3.4,Block Headquarters p.2,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0405,Number of Maternal Deaths (Home & Transit deaths) due to APH (Antepartum Haemmorhage),Tuberculosis services,Block Headquarters,Mortality Details,3.3.1,Block Headquarters p.2,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0406,Number of Maternal Deaths (Home & Transit deaths) due to Obstructed/prolonged labour,Mortality and death review,Block Headquarters,Mortality Details,3.3.5,Block Headquarters p.2,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0407,Number of Maternal Deaths (Home & Transit deaths) due to Other/Unknown Causes,Mortality and death review,Block Headquarters,Mortality Details,3.3.7,Block Headquarters p.3,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0408,Number of Maternal Deaths (Home & Transit deaths) due to PPH (Post-Partum Haemmorhage),Mortality and death review,Block Headquarters,Mortality Details,3.3.2,Block Headquarters p.2,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0409,"Number of Maternal Deaths (Home & Transit deaths) due to Pregnancy related infection and sepsis, Fever",Antenatal care and high-risk pregnancy,Block Headquarters,Mortality Details,3.3.3,Block Headquarters p.2,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0410,"Number of Maternal Deaths (Home & Transit deaths) due to Severe hypertension/fits/Pre Eclampsia/Eclampsia & in pregnancy, during delivery and puerperium",Antenatal care and high-risk pregnancy,Block Headquarters,Mortality Details,3.3.6,Block Headquarters p.2,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0411,Number of Maternal Deaths at facility due to Abortion and/ or its complication,STI/RTI services,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Details of deaths reported:,14.5.4; 15.5.4; 16.5.4,CHC p.19; Civil Hospital / SDH p.20; District Hospital p.19; HWC-PHC p.19; HWC-SC p.13; Medical College p.16,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0412,Number of Maternal Deaths at facility due to APH (Antepartum Haemmorhage),Tuberculosis services,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Details of deaths reported:,14.5.1; 15.5.1; 16.5.1,CHC p.19; Civil Hospital / SDH p.20; District Hospital p.19; HWC-PHC p.19; HWC-SC p.13; Medical College p.16,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0413,Number of Maternal Deaths at facility due to Obstructed/prolonged labour,Mortality and death review,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Details of deaths reported:,14.5.5; 15.5.5; 16.5.5,CHC p.19; Civil Hospital / SDH p.20; District Hospital p.19; HWC-PHC p.19; HWC-SC p.13; Medical College p.16,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0414,Number of Maternal Deaths at facility due to Other/Unknown Causes,Mortality and death review,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Details of deaths reported:,14.5.7; 15.5.7; 16.5.7,CHC p.19; Civil Hospital / SDH p.20; District Hospital p.19; HWC-PHC p.19; HWC-SC p.13; Medical College p.16,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0415,Number of Maternal Deaths at facility due to PPH (Post-Partum Haemmorhage),Mortality and death review,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Details of deaths reported:,14.5.2; 15.5.2; 16.5.2,CHC p.19; Civil Hospital / SDH p.20; District Hospital p.19; HWC-PHC p.19; HWC-SC p.13; Medical College p.16,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0416,"Number of Maternal Deaths at facility due to Pregnancy related infection and sepsis, Fever",Antenatal care and high-risk pregnancy,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Details of deaths reported:,14.5.3; 15.5.3; 16.5.3,CHC p.19; Civil Hospital / SDH p.20; District Hospital p.19; HWC-PHC p.19; HWC-SC p.13; Medical College p.16,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
